key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2031,"ヴァルエアロ","継続ダメージを受ける状態。",214862,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,100,0,True,0,False,5,False,0,0,0,False,False,False,0
2032,"ヴァルサンダー","継続ダメージを受ける状態。",214863,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,100,0,True,0,False,5,False,0,0,0,False,False,False,0
2033,"交剑","抵消一定伤害",214864,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2034,"占卜","攻击所造成的伤害提升
受到攻击的伤害减少",213245,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2035,"天辉","受到攻击的伤害增加",212635,0,0,25,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,5,False,0,0,0,False,False,False,0
2036,"安慰之心","体力会随时间逐渐恢复",214865,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2037,"节制","持续恢复自身及周围队员的体力",212634,0,0,25,1,16,107,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2038,"节制：效果","体力会随时间逐渐恢复",212633,0,0,25,1,16,0,False,False,False,False,False,False,False,False,True,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2039,"蛊毒法","自身所受的体力恢复效果降低",212812,0,0,29,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,5,False,0,0,0,False,False,False,0
2040,"炽天的幕帘","抵消一定伤害",212848,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
2041,"焚灼","发动攻击所造成的伤害及自身发动的体力恢复效果降低",213248,0,0,99,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,5,False,0,0,0,False,False,False,0
2042,"中间学派（日）","体力会随时间逐渐恢复",213254,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2043,"中间学派（夜）","抵消一定伤害",213255,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
2044,"中间学派","魔法的咏唱时间和复唱时间缩短",213253,0,0,99,1,16,114,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2045,"シャーク","受けるダメージが増加する状態。",210404,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
2046,"シャーク[被]","受けるダメージが軽減される状態。",210404,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
2047,"睡梦粉耐性","服用炼金药得到了睡梦粉耐性",214834,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2048,"前冲步","瀑泻变为逆瀑泻，喷泉变为坠喷泉",214860,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2049,"技巧舞步","进入了跳舞模式。无法发动舞步技能和技巧舞步结束、前冲步、伤头、疾跑、军用恢复药、额外技能以外的技能",213706,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2050,"技巧舞步结束","战技与魔法的咏唱及复唱时间缩短",213709,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,5,0,False,False,False,0
2051,"伶俐","附加此效果的舞者或小队成员发动战技或魔法攻击命中时，舞者获得伶俐",213711,73,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,5,0,False,False,False,0
2052,"扇舞","受到攻击的伤害减少",214861,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-15,0,True,0,False,0,False,0,0,0,False,False,False,0
2053,"护盾","受到攻击的伤害减少",210405,0,0,125,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2054,"王冠之领主（抽卡）","抽取了奥秘卡“王冠之领主”",213256,121,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2055,"王冠之贵妇（抽卡）","抽取了奥秘卡“王冠之贵妇”",213257,121,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2056,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,28,True,0,False,0,False,0,0,0,False,False,False,0
2057,"","",0,0,0,1,2,0,118,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2058,"","",0,0,0,1,2,0,119,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2059,"","",0,0,0,1,2,0,120,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2060,"","",0,0,0,1,2,0,121,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2061,"原初的勇猛","自身的物理攻击命中时会吸收体力
另外受到攻击的伤害减少",212558,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2062,"原初的武猛","对自身附加此效果的战士因原初的勇猛吸收到体力时，自身也会一起恢复相同量的体力
另外受到攻击的伤害减少",212559,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2063,"抽近融合","受到攻击的伤害减少",214869,71,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2064,"抽远融合","发动攻击所造成的伤害及自身发动的体力恢复效果提高",214871,71,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2065,"极光","体力会随时间逐渐恢复",213605,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2066,"被抽取","受到攻击的伤害增加",214870,111,0,149,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2067,"被抽取","发动攻击所造成的伤害及自身发动的体力恢复效果降低",214872,111,0,149,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2068,"折服","攻击所造成的伤害和命中力提高",216405,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2069,"转化","攻击所造成的伤害提高，自身发动的体力恢复效果恢复量提高",212805,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2070,"天星冲日（日）","体力会随时间逐渐恢复",213246,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2071,"天星冲日（夜）","抵消一定伤害",213247,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
2072,"精神统一之策","自身所受体力恢复效果提高",214813,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
2073,"酸咬箭","身中剧毒，体力会逐渐减少",212616,0,0,1,2,1,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,2,False,0,0,0,False,False,False,0
2074,"物理伤害提高","物理攻击所造成的伤害提高",215050,35,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2075,"震雷","受到持续伤害",210458,62,0,26,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
2076,"悔罪","发动攻击所造成的伤害及自身发动的体力恢复效果降低",214873,0,0,20,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2077,"狂魂","受到攻击的伤害增加",214874,106,0,22,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2078,"混沌旋风","受到攻击的伤害增加",214875,106,0,22,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2079,"切伤","斩击属性持续伤害，体力逐渐流失",215521,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,1,False,0,0,0,False,False,False,0
2080,"刺伤","突刺属性持续伤害，体力逐渐流失",215522,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,2,False,0,0,0,False,False,False,0
2081,"打伤","打击属性持续伤害，体力逐渐流失",215523,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,3,False,0,0,0,False,False,False,0
2082,"火伤","火属性持续伤害，体力逐渐流失",215524,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2083,"冻伤","冰属性持续伤害，体力逐渐流失",215525,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2084,"裂伤","风属性持续伤害，体力逐渐流失",215526,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2085,"污泥","土属性持续伤害，体力逐渐流失",215527,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2086,"感电","雷属性持续伤害，体力逐渐流失",215528,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2087,"水毒","水属性持续伤害，体力逐渐流失",215529,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2088,"出血","无属性持续伤害，体力逐渐流失",215530,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2089,"中毒","毒素会导致体力逐渐减少",215007,0,0,1,2,1,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2090,"物理受伤加重","受到物理攻击的伤害增加",215053,36,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2091,"魔法受伤加重","受到魔法攻击的伤害增加",215057,38,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2092,"伤害降低","攻击所造成的伤害降低",215520,39,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2093,"治疗魔法效果降低","发动治疗魔法的治疗量降低",215572,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,False,0
2094,"水属性耐性大幅降低","对抗水属性的耐性有显著降低",215698,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
2095,"雷属性耐性大幅降低","对抗雷属性的耐性有显著降低",215597,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
2096,"风属性耐性大幅降低","对抗风属性的耐性有显著降低",215721,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
2097,"土属性耐性大幅降低","对抗土属性的耐性有显著降低",215722,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
2098,"火属性耐性大幅降低","对抗火属性的耐性有显著降低",215595,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
2099,"加重","移动速度降低",215002,3,0,1,2,4,6,False,False,False,False,False,False,True,False,False,100,0,False,False,0,1,False,0,False,0,False,0,0,0,False,False,False,0
2100,"重力爆发","全身缠绕着重力魔法，效果结束时会引起重力异常，对周围造成无属性伤害",215770,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2101,"雪仇剑","攻击所造成的伤害降低",213901,0,0,121,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2102,"暗影锋","自身所受的体力恢复效果降低",214876,53,0,98,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
2103,"打伤","打击属性持续伤害，体力逐渐流失",215523,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,3,False,0,0,0,False,False,False,0
